name,hostelid,city,date,reviewid,reviewtext,value,security,location,facilities,staff,atmosphere,cleanliness
St Christopher's Inn Gare du Nord,72963,Paris,2018-09-08 00:00:00,review11822194,"I love this brand because it's reliable and affordable. Clean, comfortable facilities. Love the privacy curtains and 2 personal electric plugs. Free towel, bed was made when I got there. The neighbourhood was a bit sketchy but trains were super close. Fun party atmosphere, though I could hear the music pumping every night until late (even on the week days) but I slept through it. The building itself was SUPER secure and safe. Didn't like the janitors that barged in constantly without knocking.",10,10,8,10,8,10,10
St Christopher's Inn Gare du Nord,72963,Paris,2018-09-08 00:00:00,review11790996,"Stayed for 2 nights - unfortunately my bed had a horrible smell of body odour that was so bad it made my clothes smell. I let the staff know and they were super accommodating and moved me for the next night, no questions asked. The room was also over the bar and on the Saturday night was loud with club music well past 2-3am. Hostel itself was fairly clean and secure, staff friendly. Area surrounding the hostel was sketchy at night and you do need to take the metro to all attractions. ",6,8,6,6,10,6,8
St Christopher's Inn Gare du Nord,72963,Paris,2018-09-08 00:00:00,review11786344,Very nice place with big rooms and air conditioning,10,10,10,10,10,10,10
St Christopher's Inn Gare du Nord,72963,Paris,2018-09-07 00:00:00,review11792942,"Great experience, the staff was amazing, helped me whenever I needed. The room was clean and organized, just the common bathroom could be a little cleaner. The bar adjacent to the Hostel is a positive extra, with good food and ok prices (just for food, alcohol was a little bit pricey on my opinion).
Just two negative things I would like to point: the towel was not included and I had to buy a padlock to secure my stuff on the proper place. In those two thing I spent 8€ that I didn't expected.",8,10,6,8,10,10,8
St Christopher's Inn Gare du Nord,72963,Paris,2018-09-07 00:00:00,review11791881,Great place to stay especially if you're young and want to make new friends from around the world as almost everyone is very sociable. Best time to stay is on the weekend as the Bar/Club Belushi's downstairs has a great atmosphere and good music on Friday and Saturday night so no real need to go to a club elsewhere and drinks are2for1 for people staying at the hostel and the staff and bartenders are very all very nice. The Metro is very close and so is the eurostar so commuting is easy as well. ,10,10,10,10,10,10,10
St Christopher's Inn Gare du Nord,72963,Paris,2018-09-07 00:00:00,review11791844,"The hostel is really close to the main station but quite far from the main attractions in Paris (Eiffel Tower, Champs Eleyss, etc.). Check-in was smooth. Rooms are clean and neat but extremely small. We took the twin sharing room and had no moving space. Toilets were as compact as an aeroplane. There was a small table fan for ventilations and windows don't open beyond 3 inches which made the room quite stuffy on summery afternoons. Belushi's downstairs was fab for both food & drinks! 
",6,8,8,6,8,8,8
St Christopher's Inn Gare du Nord,72963,Paris,2018-09-07 00:00:00,review11786897,The hostel is nice and very close to the station. The bathroom was clean and the bed was very comfortable. The only thing is that some people from my room were really noisy like listening to music without headphones in the late evening and packing their stuff at 4:30 in the morning. Though I know the staff hasn't a lot of control on that kind of behavior. ,8,8,8,8,10,8,10
St Christopher's Inn Gare du Nord,72963,Paris,2018-09-07 00:00:00,review11786283,"they have plenty of security so I felt safe once I was inside the hostel, the area however is very scetchy late at night. The rooms were clean so no problem there. My biggest issues are that the storage space for your stuff is under the beds so if you have a lot of stuff or big items they won't fit and the showers and bathroom have to be shared by the whole floor ",6,10,4,2,8,6,6
St Christopher's Inn Gare du Nord,72963,Paris,2018-09-06 00:00:00,review11792632,"Nice and clean hostel with curtains on the beds for privacy plus your own PowerPoint, light and USB ports and a locker under the bed. The only issue was the room smelt like cigarette smoke possibly due to the smoking room in the club downstairs. The hostel is a little far out of the city but still a good place to stay. Only a 30-40 min walk to the Louvre museum and a 20 min train ride to the Eiffel Tower. Overall a pleasant experience. ",6,8,6,8,8,8,8
St Christopher's Inn Gare du Nord,72963,Paris,2018-09-06 00:00:00,review11782414,"The hostel itself is great, the staff are helpful and the bar is fantastic to meet people. The only downside is how sketchy the neighbourhood is, I saw several people get robbed while walking from the train station to the hostel. So if you're a solo traveller like me just be careful with your things while you're walking around, especially at night! But I will say once you're in the hostel it's completely safe, they have security at the entrance always! Would definitely stay again. ",8,8,6,8,8,10,8
St Christopher's Inn Gare du Nord,72963,Paris,2018-09-05 00:00:00,review11822231,Great hostel! Was a little disappointed when we checked out and wanted to store our bags that we had to pay and also that the staff did not tell us we needed coins to use the lockers. (it was our last day in europe so had tried to get rid of our euros!)  ,8,10,10,10,6,8,10
St Christopher's Inn Gare du Nord,72963,Paris,2018-09-05 00:00:00,review11816774,"It was a great night, the light music didn't disturb me, and I would recomend it to everone.",10,10,10,10,10,10,10
St Christopher's Inn Gare du Nord,72963,Paris,2018-09-05 00:00:00,review11809095,"Overall this hostel was very good. A very large hostel with a party atmosphere with organised events every night. Easy to meet people and socialise within the hostel. The area does feel quite dodgy as it's right near the train station so I didn't feel comfortable going out after dark by myself, but it's alright if you're with other people. The staff were really friendly and were happy to answer my questions. The dorm was very nice but the bathrooms smelt quite bad even after they were cleaned. ",8,8,4,10,10,8,8
St Christopher's Inn Gare du Nord,72963,Paris,2018-09-05 00:00:00,review11782775,"Great hostel, conveniently located near the train station. Nice, sociable atmosphere. It gets quite loud - music from the bar can be heard on the fourth floor during the night. Showers didn't drain well, but bathrooms were pretty clean. As with much of Paris, I wouldn't wander around this area alone late in the evening/night. Large groups of men seem to hang around outside the train station at all hours, so watch your valuables/stay aware. ",8,10,8,8,8,8,8
St Christopher's Inn Gare du Nord,72963,Paris,2018-09-05 00:00:00,review11779553,Very helpful staff. Fun and exciting atmosphere. Something going on always.,10,10,8,8,10,10,6
St Christopher's Inn Gare du Nord,72963,Paris,2018-09-05 00:00:00,review11778963,We really enjoyed our time at St. Christopher's! The area around the hostel does not feel very safe so having a security guard around in front of the hostel was mind easing. Our room was very spacious so that was great as well. The front desk also gave us free breakfast which is worth the price. Only complaint was that there was not two showers for a while floor. Had to wait to shower. ,10,10,6,10,10,10,10
St Christopher's Inn Gare du Nord,72963,Paris,2018-09-03 00:00:00,review11822036,"The room, location and staff were all lovely, however the room had a very strong smell, which did not fade over our stay. 
Unfortunately the smell was very unpleasant and so slightly tainted our stay. Otherwise the bar below and the rest of the hostel was fab. ",8,10,10,4,10,8,4
St Christopher's Inn Gare du Nord,72963,Paris,2018-09-03 00:00:00,review11798896,Good beds with curtains for privacy. Good atmosphere downstairs in the bar and easy to meet new people!,8,10,6,8,10,10,10
St Christopher's Inn Gare du Nord,72963,Paris,2018-09-03 00:00:00,review11777855,"Nice place but noisy outside, bring earplugs! The staff and friendly and helpful.",8,6,8,6,10,8,8
St Christopher's Inn Gare du Nord,72963,Paris,2018-09-03 00:00:00,review11777724,"The neighbourhood is really dodgy, but the security is really good. Very close to a train station. Atmosphere was good, not too many people at night.Possible because I was there during the week. Maybe partying is better on weekends.
Good food. Clean enough toilets/bathrooms. Beds comfortable and private.
Kinda far from city seeing (20min~), but train is very easily accessible. ",8,10,8,10,10,8,8
St Christopher's Inn Gare du Nord,72963,Paris,2018-09-03 00:00:00,review11773355,"Clean and tidy, but felt a little sterile which is often the case with large hostels. Staff were helpful and friendly but did come into the room late at night when we were getting to sleep as there was a bed mix up, surely something that could have waited until the morning, just take the free bed. Close to the gare du nord but felt a little unsafe in that part of town. ",6,8,8,6,8,6,6
St Christopher's Inn Gare du Nord,72963,Paris,2018-09-03 00:00:00,review11772657,"The location of this hostel was great for my boyfriend and I as we had two early morning trains during our stay. The train station is only a 3-5 minute walk away. Our 4 bed mixed dorm was clean, and the beds comfortable. I love the pod type styled beds! The only downsides of this hostel are that it's located in a sketchy area as other reviews had stated and the club is quite loud. The ear plugs provided were definitely necessary. All and all this place was a great choice for our stay in Paris!",8,10,6,10,10,8,10
